area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,1073340,0.7,1000,1,,26.53,55190,1.3,10.16,13.37,19.98,32.41,50.22,21130,27810,41560,67420,104460,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,66750,2,62.188,1.13,,59.21,123150,1.1,24.92,35.02,50.86,74.09,#,51840,72840,105790,154110,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-1011,Chief Executives,detailed,720,11.1,0.67,0.48,,104.15,216630,4.9,36.56,60.65,#,#,#,76040,126140,#,#,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-1021,General and Operations Managers,detailed,21520,4.8,20.051,1.23,,60.03,124860,2.1,20.82,30.96,48.78,77.5,#,43300,64390,101450,161200,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-1031,Legislators,detailed,120,15.6,0.11,0.31,,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-2011,Advertising and Promotions Managers,detailed,280,17.4,0.256,1.5,,57.21,119000,7.3,31.26,36.92,53.21,71.36,92.2,65010,76780,110680,148420,191790,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-2021,Marketing Managers,detailed,**,**,**,**,,69.15,143830,2.2,36.64,47.17,63.7,84.32,#,76210,98100,132500,175390,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-2022,Sales Managers,detailed,**,**,**,**,,75.04,156090,2,35.13,48.47,68.69,92.05,#,73070,100820,142870,191460,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-2030,Public Relations and Fundraising Managers,detailed,870,8.3,0.808,1.5,,60.57,125990,5.1,33.01,41.67,52.9,73.1,97.27,68660,86680,110030,152050,202330,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3010,Administrative Services and Facilities Managers,detailed,4020,3.8,3.743,1.79,,51.28,106660,3.6,29.26,39.22,49.93,61.02,73.24,60860,81570,103850,126930,152330,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3021,Computer and Information Systems Managers,detailed,**,**,**,**,,76.88,159900,2.8,40.07,55.05,70.54,89.88,#,83340,114510,146720,186950,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3031,Financial Managers,detailed,4330,4.2,4.038,0.91,,68.81,143110,2.4,33.33,44.85,60.43,83.22,#,69330,93280,125690,173090,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3051,Industrial Production Managers,detailed,770,10.5,0.722,0.57,,58.65,122000,3.6,33.13,39.88,50.08,72.18,96.15,68910,82940,104160,150130,199990,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3061,Purchasing Managers,detailed,550,16.1,0.516,1.05,,62.62,130240,2.4,37.18,47.01,59.92,75.38,93.92,77320,97780,124640,156780,195360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3071,"Transportation, Storage, and Distribution Managers",detailed,740,18.8,0.691,0.77,,45.36,94350,6.9,21.52,24.65,39.51,52.77,75.77,44760,51270,82170,109750,157600,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3111,Compensation and Benefits Managers,detailed,120,22.5,0.109,0.95,,53.23,110720,4.8,34.77,42.27,51.02,61.02,76.89,72320,87920,106130,126910,159940,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3121,Human Resources Managers,detailed,1210,8.2,1.124,1.07,,59.69,124160,4.1,32.99,40.77,53.44,72.71,93.73,68630,84790,111160,151230,194950,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-3131,Training and Development Managers,detailed,210,10.2,0.196,0.75,,61.74,128420,5.3,36.11,43.27,53.12,73.69,97.32,75110,90000,110490,153270,202420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9021,Construction Managers,detailed,3760,8,3.505,1.75,,47.19,98160,5.8,28.71,34.71,42.95,51.9,68.39,59710,72190,89330,107950,142260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,410,24.8,0.38,1.07,,22.3,46380,9,14.01,16.26,20.19,24.67,33.48,29130,33810,42000,51320,69640,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,2150,5.9,1.999,1.08,,*,88930,2.9,*,*,*,*,*,63330,72800,87210,102210,122350,TRUE,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9033,"Education Administrators, Postsecondary",detailed,1720,4.9,1.607,1.63,,62.81,130630,6.4,33.22,40,52.78,75.81,#,69090,83190,109790,157680,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9039,"Education Administrators, All Other",detailed,150,30.2,0.136,0.45,,42.49,88380,12.4,19.65,23.83,33.2,45.57,62.17,40870,49570,69050,94780,129300,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9041,Architectural and Engineering Managers,detailed,**,**,**,**,,79.31,164970,2.5,49.37,59.6,74.96,93.26,#,102690,123980,155910,193980,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9051,Food Service Managers,detailed,1590,10.8,1.481,0.92,,31.27,65040,3,18.09,23.62,31.22,37.17,44.72,37630,49130,64940,77310,93030,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9081,Lodging Managers,detailed,240,38.1,0.221,0.85,,28.14,58530,6.5,16.09,18.14,24.97,29.23,45.19,33460,37730,51950,60810,93990,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9111,Medical and Health Services Managers,detailed,2190,7.3,2.04,0.76,,51.55,107220,3.7,27.32,35.46,45.47,58.78,79.2,56830,73760,94570,122250,164740,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9121,Natural Sciences Managers,detailed,440,22.9,0.406,0.88,,70.03,145670,11.3,35.54,44.01,57.11,80.69,#,73920,91550,118780,167840,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9141,"Property, Real Estate, and Community Association Managers",detailed,**,**,**,**,,31.11,64710,9.2,16.01,18.15,22.63,36.36,68.26,33300,37760,47070,75620,141990,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9151,Social and Community Service Managers,detailed,810,9.6,0.759,0.71,,34.36,71460,3.4,20.87,26.05,30.23,39.65,49.65,43410,54180,62870,82470,103270,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9161,Emergency Management Directors,detailed,40,9.3,0.042,0.61,,40.91,85100,4.2,26.6,32.83,38.16,49.03,60.3,55330,68300,79370,101970,125420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,2590,6.9,2.417,0.75,,56.24,116980,2,33.65,42.33,53.48,66.78,80.94,70000,88040,111230,138890,168360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,72740,3.6,67.765,1.22,,36.06,75010,1.2,19.78,25.11,32.55,43.24,56.3,41130,52230,67700,89930,117110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,150,48.1,0.143,1.23,,28.43,59120,11.4,19.28,22.07,26.47,30.84,37.54,40110,45900,55070,64160,78090,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1020,Buyers and Purchasing Agents,detailed,3300,7.6,3.071,1.07,,30.26,62950,1.8,18.91,22.65,28.48,35.48,43.22,39330,47120,59240,73790,89900,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,**,**,**,**,,28.89,60090,6,18.69,20.51,25.6,34.24,44.29,38870,42650,53250,71220,92120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1041,Compliance Officers,detailed,2020,6.8,1.879,0.87,,31.58,65690,4.3,18.8,22.9,28.83,38.53,47.7,39100,47630,59960,80140,99220,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1051,Cost Estimators,detailed,1560,12,1.455,1.02,,37.16,77280,2.2,23.23,29.57,36.02,44.75,54.88,48310,61510,74910,93070,114150,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1071,Human Resources Specialists,detailed,5300,6.4,4.94,1.15,,35.97,74810,5.5,19.96,25.58,31.26,39.26,50.4,41510,53220,65010,81660,104830,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1075,Labor Relations Specialists,detailed,330,15.4,0.304,0.59,,26.65,55440,8.8,9.2,21.38,24.45,29.55,34.9,19130,44470,50860,61460,72590,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1081,Logisticians,detailed,1290,19.4,1.204,0.97,,36.8,76550,4.6,18.88,25.42,33.04,45.25,58.73,39280,52880,68730,94130,122160,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1111,Management Analysts,detailed,**,**,**,**,,42.73,88890,2.4,26.24,32.73,40.86,48.74,60.61,54580,68070,85000,101370,126070,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1121,"Meeting, Convention, and Event Planners",detailed,1150,10.4,1.074,1.34,,23.99,49900,2.5,15.25,17.91,22.91,28.5,35.48,31730,37260,47640,59290,73810,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1131,Fundraisers,detailed,600,9.9,0.556,1,,27.64,57490,3.6,17.14,20.15,26.34,32.99,39.2,35660,41920,54790,68620,81540,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,850,13.9,0.792,1.3,,30.1,62610,6.1,19.05,21.15,26.53,36.87,46.58,39620,43980,55190,76700,96890,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1151,Training and Development Specialists,detailed,2970,8.1,2.765,1.3,,28.15,58550,2.4,16.39,20.75,27.06,33.95,40.11,34100,43150,56290,70620,83420,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,detailed,5710,8.1,5.319,1.15,,36.93,76820,2,20.61,26.34,34.47,45.78,58.16,42880,54790,71700,95220,120960,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,14310,9.2,13.333,1.53,,40.54,84320,3.2,20.95,27.39,36.22,48.63,65.19,43580,56970,75330,101150,135590,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2011,Accountants and Auditors,detailed,11430,5.2,10.652,1.22,,36.78,76500,1.1,22.34,26.96,33.81,43.48,54.26,46460,56080,70320,90440,112860,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2020,Property Appraisers and Assessors,detailed,280,14.1,0.263,0.69,,27.48,57150,3.7,19.91,22.11,26.14,31.25,37.11,41420,45990,54380,65000,77180,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2031,Budget Analysts,detailed,540,3.4,0.502,1.43,,33.9,70510,2.1,25.53,28.49,33.16,38.27,45.16,53110,59260,68980,79600,93930,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,600,31.3,0.558,1.11,,33.93,70570,3,20.59,25.68,30.24,38.13,54.8,42830,53400,62900,79300,113980,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,1670,15.5,1.555,1.09,,43.21,89870,8.2,20.97,26.05,33.36,54.08,77.99,43620,54180,69390,112490,162230,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,750,19.1,0.698,1.02,,39.8,82790,4.2,22.16,27.24,35.39,49.19,69.23,46100,56660,73620,102310,143990,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,770,36.8,0.722,1.64,,37.78,78590,3.1,22.01,26.63,36.14,46.01,56.9,45770,55380,75180,95700,118360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,170,18.3,0.159,0.73,,24.54,51040,10.8,14.4,16.73,19.79,27.07,46.78,29940,34790,41160,56300,97300,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,1470,12,1.367,0.65,,36.41,75740,5.8,16.27,24.82,30.71,45.97,61.33,33830,51630,63870,95610,127560,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,2180,0.3,2.03,5.55,,22.01,45780,2.7,16.24,17.91,21.11,24.51,28.22,33790,37250,43910,50980,58700,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,**,**,**,**,,24.29,50520,6.6,10.43,16.58,22.49,27.56,48.52,21690,34490,46780,57330,100920,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,4260,6.9,3.972,1.27,,38.7,80490,2.8,24.7,29.04,35.63,44.98,55.03,51370,60400,74100,93560,114460,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,66800,4.1,62.231,2.01,,43.74,90990,1.2,21.52,30.06,41.17,55.78,70.8,44760,62520,85640,116030,147260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,9040,7.7,8.418,2.1,,42.06,87480,3.5,25.8,31.23,38.96,48.2,61.4,53670,64960,81040,100250,127700,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,1550,14.1,1.446,1.69,,54.94,114280,4.3,31.11,39.84,51.99,66.81,78.96,64700,82870,108150,138970,164230,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,290,13.4,0.27,1.29,,60,124800,5.7,34.85,45,58.88,75.76,92.3,72480,93610,122470,157580,191980,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,2750,13.6,2.562,2.03,,30.23,62880,3.1,18.98,21.96,27.51,35.64,46.98,39490,45680,57220,74130,97710,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,8270,7.6,7.704,1.75,,25.33,52690,1.6,15.79,18.34,23.32,30.03,38,32850,38140,48510,62460,79040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,2160,11.1,2.015,1.94,,55.91,116300,2.7,33.06,40.62,55.75,70.3,79.61,68770,84480,115960,146220,165580,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,5580,13.9,5.203,2.16,,42.36,88100,2.5,25.29,30.86,39.13,51.42,66.28,52600,64190,81380,106960,137860,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,2060,15.7,1.915,2.24,,53.46,111190,6.1,31.47,38.86,50.53,60.24,77.76,65450,80820,105110,125300,161740,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,3290,19.3,3.069,2.26,,44.21,91960,5,22.13,30.57,42.3,54.58,64.49,46020,63590,87990,113530,134130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,23410,6.8,21.811,2.28,,51,106080,1.4,31.3,38.19,50,62.54,76.08,65110,79430,104000,130080,158240,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,2160,17.4,2.015,2,,38.73,80570,2.9,22.21,30.15,36.09,47.86,61.4,46200,62710,75060,99550,127700,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,3950,12.6,3.685,1.38,,39.98,83150,4,17.7,26.17,40.88,51.81,62.85,36810,54430,85020,107770,130730,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,340,30.9,0.318,2.1,,52.51,109210,4,29.02,34.41,47.42,70.17,86.35,60350,71560,98630,145960,179600,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,1190,15.4,1.104,1.63,,38.56,80200,2.4,20.35,27.43,37.65,47.76,58.43,42320,57060,78300,99340,121540,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,280,23.1,0.259,0.97,,42.94,89320,4.2,23.75,31.27,39.63,52.33,71.55,49410,65050,82440,108850,148820,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,370,20.5,0.346,1.65,,50.24,104500,3.1,33.08,42.04,50.22,60.37,71.69,68800,87450,104470,125570,149110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,26710,7.4,24.886,1.41,,44.24,92010,2.1,21.53,29.78,39.93,55.19,73.67,44780,61940,83050,114800,153230,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,1350,11.2,1.262,1.75,,44.24,92020,11,20.42,28.64,38.45,51.58,62.27,42470,59560,79970,107280,129510,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,200,27,0.184,1.33,,32.49,67580,2.3,24.15,26.71,30.66,38.09,45.65,50230,55560,63770,79220,94940,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,100,21.9,0.094,1.22,,29.88,62160,3.5,17.64,22.88,28.06,34.73,46.7,36680,47580,58360,72240,97130,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,390,12.7,0.365,1.19,,34.27,71280,6,18.34,23.68,29.82,43.29,59.87,38140,49250,62030,90040,124530,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,**,**,**,**,,57.81,120240,4.7,33.9,44.22,58.01,72.24,83.48,70500,91980,120660,150270,173650,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,**,**,**,**,,51.38,106880,6.3,27.25,34.98,49.38,68.84,78.79,56670,72750,102720,143180,163880,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,3770,9.3,3.509,1.66,,43.79,91080,5.8,25.68,31.68,40.71,52.17,65.4,53410,65890,84680,108510,136040,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,**,**,**,**,,56.32,117150,1.6,31.32,40.68,57.07,72.53,85.5,65150,84620,118700,150870,177840,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,2590,35.8,2.409,1.91,,50.72,105490,4.3,32.51,38.78,49.05,59.85,74.53,67620,80660,102020,124490,155020,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,2780,15.8,2.594,2.96,,62.93,130890,4.4,35.79,45.32,60.33,76.98,94.36,74440,94270,125490,160110,196260,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,300,33.4,0.28,0.77,,42.42,88240,20.6,20.39,22.59,34.04,48.75,75.59,42410,46980,70810,101410,157230,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,200,26.6,0.191,1.08,,49.57,103100,5.9,26.6,36.55,48.49,61.7,74.12,55320,76020,100860,128340,154180,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,1780,18.5,1.662,0.84,,48.77,101440,3.5,31.65,37.77,46.03,58.26,74.88,65820,78560,95740,121170,155740,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,410,41.6,0.377,2.07,,47.51,98820,5.1,28.7,35.93,46.03,58.29,70.49,59690,74740,95750,121250,146610,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,2100,38.3,1.954,0.93,,45.27,94170,3.1,30.85,35.42,42.76,50.61,62.63,64160,73670,88940,105270,130270,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,30,32.6,0.032,0.74,,39.14,81410,7.2,21.7,28.97,40.68,46.8,56.39,45140,60250,84610,97340,117290,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,450,28,0.418,1.88,,72.63,151060,12.3,35.43,49.81,59,86.06,#,73690,103610,122720,179010,#,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,1170,20.3,1.087,1.05,,52.55,109310,2.7,30.74,38.39,50.01,63.57,80.18,63930,79860,104010,132220,166780,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,930,14.8,0.863,1.28,,29.1,60520,6.1,19.63,22.21,27.08,35.82,44.81,40830,46190,56320,74500,93200,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,310,26.3,0.286,1.74,,29.99,62370,6.3,17.59,23.63,28.37,33.26,40.01,36590,49160,59000,69180,83220,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,240,17.7,0.22,0.58,,26.45,55020,3.2,16.81,20.68,27.06,31.26,36.71,34960,43010,56290,65020,76360,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,40,28,0.035,0.35,,24.93,51850,4.7,14.98,20.13,25.43,29.76,34.94,31160,41870,52900,61890,72660,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,120,33.9,0.116,1.48,,28.28,58820,3.2,19.77,24.04,27.9,31.52,38.22,41130,50000,58020,65570,79490,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,550,17.3,0.509,1.09,,26.83,55800,4.1,17.49,20.08,25.31,33.23,38.45,36390,41770,52640,69110,79980,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1940,20.7,1.807,2.17,,33,68640,1.8,24.31,28.59,33.72,37.39,39.96,50570,59470,70130,77760,83120,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,40,24.3,0.039,0.4,,27.26,56690,9.4,17.54,20.92,25.39,30.33,43.86,36470,43520,52800,63090,91220,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,470,23.8,0.438,0.96,,22.44,46680,8.4,13.87,16.14,19.1,29.02,36.11,28850,33570,39730,60360,75110,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,280,41.9,0.263,0.9,,27.58,57370,8.8,15.37,17.49,26.1,36.03,44.95,31980,36390,54280,74940,93490,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,1120,13.9,1.042,2.89,,20.26,42140,2.8,12.54,16.06,18.98,23.63,30.01,26090,33410,39470,49150,62430,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,830,32.6,0.77,1.28,,28.12,58500,6.3,16.31,19.43,28.53,35.29,40.83,33920,40410,59350,73390,84930,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,10880,4.5,10.136,1.15,,32.93,68490,3.1,17.97,23.13,29.22,38.54,52.34,37380,48120,60770,80160,108870,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,330,15.3,0.311,1.45,,34.48,71720,6.8,20.39,23.44,29.99,39.57,53.42,42410,48760,62390,82310,111100,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,330,3,0.308,2.48,,23.16,48180,4.2,16.04,19.17,22.53,26.52,30.53,33360,39880,46860,55160,63490,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,,32.1,66760,11.7,18.26,25.13,29.7,41.8,48.91,37990,52270,61770,86950,101740,,
12420,"Austin-Round Rock, TX",4,000000,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,150,33.6,0.136,0.5,,36.91,76760,2.8,24.91,30.74,36.55,42.82,48.44,51810,63940,76010,89070,100760,,
