PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2055,Surgical Technologists,,580,18.7,0.731,0.99,20.58,42800,2.1,15.51,17.13,20.08,23.41,27.54,32250,35620,41760,48700,57270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2056,Veterinary Technologists and Technicians,,660,33.3,0.832,1.35,12.37,25720,2.6,9.67,10.64,12.3,13.92,15.32,20110,22130,25590,28960,31860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2061,Licensed Practical and Licensed Vocational Nurses,,3000,9,3.803,0.67,21.93,45620,1.5,16.86,19.29,21.59,24.96,28.17,35060,40120,44910,51910,58590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2071,Medical Records and Health Information Technicians,,920,17,1.172,0.83,15.57,32390,4.8,9.46,12.16,14.78,18.01,22.55,19690,25290,30740,37470,46900,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2081,"Opticians, Dispensing",,380,30.3,0.488,1.03,12.35,25690,11.6,7.97,8.98,11.22,16.15,18.09,16570,18680,23330,33580,37620,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-2799,"Health Technologists and Technicians, All Other*",,720,29.6,0.912,1.13,18.05,37550,7.2,11.88,14.74,16.91,21.65,27.01,24720,30670,35170,45020,56170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-9011,Occupational Health and Safety Specialists,,400,22.6,0.513,1.14,36.54,76010,8.7,20.74,25.79,35.28,45.45,54.82,43130,53640,73370,94540,114020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-9012,Occupational Health and Safety Technicians,,90,31.1,0.114,1.32,27.48,57160,6.1,20.81,23.76,27.57,31.13,35.62,43280,49420,57350,64750,74090,,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-9091,Athletic Trainers,,190,16.5,0.236,1.66,*,57010,7,*,*,*,*,*,39100,45090,54030,64320,80340,TRUE,
TX,12420,"Austin-Round Rock-San Marcos, TX",29-9799,"Healthcare Practitioners and Technical Workers, All Other*",,**,**,**,**,19.91,41420,3.1,13.55,15.64,18.25,22.01,27.42,28180,32540,37960,45790,57040,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-0000,Healthcare Support Occupations,major,16770,5.7,21.288,0.69,13.79,28680,3.6,8.07,9.36,12.18,16.12,21.25,16780,19480,25340,33540,44190,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-1011,Home Health Aides,,3140,12.7,3.981,0.55,9.41,19580,5.7,7.64,8.07,8.8,9.56,12.21,15890,16790,18300,19890,25390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-1012,"Nursing Aides, Orderlies, and Attendants*",,3730,15.2,4.738,0.41,11,22880,1.7,8.52,9.79,10.86,12.21,14.01,17730,20350,22580,25390,29130,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-1013,Psychiatric Aides,,1060,33.3,1.348,2.42,9.22,19170,3.2,7.3,7.49,8.56,10.5,13.65,15170,15580,17810,21850,28400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-2011,Occupational Therapy Assistants,,310,16,0.399,1.76,31.59,65700,2.8,23.1,28.39,32.14,35.6,41.05,48040,59040,66850,74050,85380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-2021,Physical Therapist Assistants,,430,16.1,0.543,1.03,31.02,64530,4.1,20.16,25.89,31.63,36.87,42.27,41930,53860,65790,76680,87930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-2022,Physical Therapist Aides,,270,19.8,0.343,0.92,10.59,22030,4.7,7.3,7.91,10.4,13.02,14.13,15180,16460,21620,27070,29380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9011,Massage Therapists,,840,29.9,1.068,2.15,20.63,42900,7.4,8.13,9.28,16.12,32.5,40.32,16900,19310,33540,67600,83870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9091,Dental Assistants,,1530,15.3,1.943,0.84,17.98,37390,5.1,11.8,15.2,18.27,21.23,23.68,24550,31620,38010,44150,49240,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9092,Medical Assistants,,3750,7.1,4.76,1.13,14.79,30770,1.9,11.69,12.74,14.46,16.88,18.35,24310,26510,30080,35110,38170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9093,Medical Equipment Preparers,,270,23.5,0.338,0.87,15.3,31830,4,10.16,11.32,13.46,16.97,22.91,21140,23550,27990,35290,47660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9094,Medical Transcriptionists,,240,18.6,0.298,0.5,18.68,38860,5.7,12.97,15.49,19.1,21.56,23.04,26970,32220,39730,44850,47920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9095,Pharmacy Aides,,230,20.5,0.286,0.81,11.7,24330,2.2,8.79,9.96,11.48,13.4,14.67,18280,20710,23870,27870,30510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,,420,46.4,0.539,0.95,10.42,21680,7.2,7.85,8.62,10.07,11.7,14.33,16320,17930,20940,24330,29800,,
TX,12420,"Austin-Round Rock-San Marcos, TX",31-9799,"Healthcare Support Workers, All Other*",,540,23.7,0.68,0.44,16.28,33850,2.6,12.16,14.36,16.29,18.06,21,25290,29860,33870,37570,43680,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-0000,Protective Service Occupations,major,17330,10.1,21.996,0.88,19.51,40590,6.8,8.97,11.27,17.46,26.03,33.41,18660,23450,36320,54140,69490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-1011,First-Line Supervisors of Correctional Officers,,200,15.6,0.25,0.78,23.07,48000,3.9,16.48,18.81,20.81,26.6,34.98,34280,39130,43280,55320,72760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-1012,First-Line Supervisors of Police and Detectives,,**,**,**,**,32.2,66980,5.6,15.43,19.54,31.27,41.82,52.97,32100,40650,65040,86980,110180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,,**,**,**,**,32.15,66880,2.9,23.53,27.82,32.22,35.79,42.28,48940,57870,67010,74450,87930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",,290,45.7,0.373,0.86,18.76,39030,7.4,9.59,13.93,17.61,22.57,29.23,19940,28970,36620,46950,60790,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-2011,Firefighters,,2270,30.2,2.883,1.22,22.26,46300,3.5,12.7,17.62,22.48,27.23,31.28,26410,36640,46760,56630,65050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-3012,Correctional Officers and Jailers,,1400,14,1.78,0.51,16.43,34180,4.1,12.08,13.38,15.95,18.03,22.69,25120,27820,33180,37500,47200,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-3021,Detectives and Criminal Investigators,,1410,11.1,1.791,2.05,29.53,61430,6.4,16.11,20.32,26.45,39.02,45.11,33510,42270,55010,81170,93840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-3041,Parking Enforcement Workers,,40,43.2,0.05,0.69,12.42,25830,6.3,9.03,10.48,12.25,14.35,16.66,18770,21790,25470,29840,34660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-3051,Police and Sheriff's Patrol Officers,,3590,22,4.561,0.92,26.19,54470,4.1,18.47,21.59,26.31,30.92,34.88,38420,44900,54720,64320,72550,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9011,Animal Control Workers,,100,28.7,0.127,1.09,14.73,30640,2,10.87,12.54,14.23,16.96,19.52,22610,26070,29590,35280,40600,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9021,Private Detectives and Investigators,,80,37.7,0.098,0.48,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9032,Security Guards,,5560,10.8,7.056,0.88,11.96,24880,2.9,8.13,9.33,10.9,13.29,16.97,16920,19410,22660,27640,35300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9091,Crossing Guards,,410,4.3,0.519,0.97,9.14,19020,4.3,7.63,8.02,8.68,9.33,12.46,15870,16690,18040,19400,25920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",,430,21.3,0.548,0.57,9.09,18910,2.8,7.65,8.14,8.96,10.18,11.22,15910,16930,18630,21180,23330,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9093,Transportation Security Screeners* (federal only),,200,0,0.255,0.72,17.77,36970,*,14.14,16.25,17.47,19.03,20.9,29410,33790,36340,39590,43470,,
TX,12420,"Austin-Round Rock-San Marcos, TX",33-9099,"Protective Service Workers, All Other *",,380,2,0.48,0.83,16.78,34890,9.9,8.21,9.55,13.44,21.75,32.82,17070,19860,27960,45230,68260,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-0000,Food Preparation and Serving Related Occupations,major,73950,1.2,93.859,1.07,9.67,20120,1.1,7.63,8.08,8.84,10.31,13.26,15870,16810,18390,21430,27570,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-1011,Chefs and Head Cooks,,500,18.9,0.629,0.89,25.73,53520,4.8,15.54,19.54,23.64,31.78,36.01,32320,40640,49160,66110,74900,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,,4990,5.5,6.328,1.03,14.91,31010,2.7,9.41,10.68,13.55,18.45,22.5,19570,22220,28180,38370,46800,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2011,"Cooks, Fast Food",,3060,24.5,3.879,0.99,8.66,18020,2.7,7.56,7.97,8.66,9.45,10.81,15730,16580,18010,19660,22490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2012,"Cooks, Institution and Cafeteria",,1730,6.3,2.202,0.71,11.1,23080,1.6,8.13,9.4,10.79,12.85,14.52,16910,19550,22440,26720,30210,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2014,"Cooks, Restaurant",,4950,11.8,6.285,0.85,10.93,22740,5.5,7.88,8.69,10.13,11.79,14.42,16380,18070,21080,24510,29990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2015,"Cooks, Short Order",,**,**,**,**,9.89,20570,3.5,7.96,8.89,10.1,11.04,11.62,16570,18480,21020,22970,24170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2019,"Cooks, All Other",,70,38,0.092,0.57,10.88,22620,2.8,9.5,9.97,10.75,11.55,13.26,19760,20740,22370,24030,27580,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-2021,Food Preparation Workers,,3820,15.6,4.846,0.8,9.75,20270,3.7,7.63,8.13,8.95,10.73,13.46,15880,16900,18610,22310,27990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-3011,Bartenders,,3280,9.5,4.157,1.04,9.48,19730,3.4,7.59,8,8.67,9.42,13.19,15790,16640,18040,19600,27430,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",,18600,4.6,23.602,1.08,9.01,18750,1.8,7.6,8.02,8.71,9.52,11.48,15800,16670,18120,19790,23870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",,1940,18.1,2.463,0.72,8.78,18260,2.2,7.6,7.99,8.65,9.31,10.97,15800,16620,17980,19370,22810,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-3031,Waiters and Waitresses,,17570,4,22.3,1.25,8.82,18340,2.1,7.58,7.94,8.54,9.15,11.87,15760,16510,17770,19020,24700,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-3041,"Food Servers, Nonrestaurant",,1290,23.1,1.635,0.95,8.82,18350,2.7,7.56,7.94,8.58,9.22,11.12,15720,16520,17840,19170,23120,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,3290,10.3,4.172,1.37,8.37,17400,1.4,7.55,7.88,8.42,8.97,9.31,15700,16380,17520,18660,19370,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-9021,Dishwashers,,3270,10.2,4.151,1.06,8.48,17640,1.4,7.58,7.93,8.53,9.12,9.91,15760,16500,17740,18980,20620,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,2710,7.1,3.443,1.34,8.89,18490,2,7.6,8.01,8.7,9.46,11.25,15810,16670,18090,19680,23410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",35-9099,"Food Preparation and Serving Related Workers, All Other",,460,14.6,0.579,1.78,10.51,21870,4.4,7.76,8.4,9.69,11.75,14.66,16140,17480,20140,24440,30500,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,24080,5.2,30.566,0.94,11.31,23520,1.7,7.85,8.65,10.41,13.27,16.47,16330,17980,21650,27610,34250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,,820,11.6,1.043,0.78,16.31,33920,1.9,10.32,12.8,16.04,19.61,22.3,21470,26620,33360,40790,46370,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,730,14.2,0.928,1.18,20.32,42260,2.7,13.25,16.06,19.43,22.86,30.39,27560,33410,40420,47540,63200,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,12900,8.5,16.371,1.02,10.51,21860,2.5,7.78,8.49,9.9,12.11,14.35,16190,17660,20590,25180,29840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-2012,Maids and Housekeeping Cleaners,,3030,4.8,3.846,0.56,9.22,19170,2,7.64,8.09,8.84,10.11,11.94,15890,16830,18400,21020,24840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-2021,Pest Control Workers,,460,34,0.581,1.2,14.62,30420,6.3,11.21,12.42,13.87,16.51,20.41,23310,25840,28860,34340,42450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-3011,Landscaping and Groundskeeping Workers,,5330,8.8,6.765,1.06,11.79,24530,2.5,8.05,9.11,11.25,14.14,16.96,16740,18950,23390,29420,35280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",37-3013,Tree Trimmers and Pruners,,680,42.5,0.858,2.86,13.33,27730,2.4,10,11.56,13.13,14.83,17.41,20790,24040,27310,30850,36210,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-0000,Personal Care and Service Occupations,major,20580,6.2,26.127,0.93,11.76,24460,2.6,7.79,8.48,9.9,12.71,17.96,16200,17640,20580,26440,37350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-1021,First-Line Supervisors of Personal Service Workers,,810,14.2,1.024,0.96,16.49,34310,3.8,10.41,11.91,13.98,19.79,26.86,21660,24770,29080,41170,55860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-2011,Animal Trainers,,90,42,0.11,1.35,11.91,24780,9.6,7.85,8.71,11.44,15.09,17.39,16330,18120,23790,31380,36180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-2021,Nonfarm Animal Caretakers,,1070,17.3,1.36,1.21,9.73,20240,2.6,7.67,8.19,9.06,10.9,13.33,15960,17040,18850,22670,27730,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3019,"Gaming Service Workers, All Other",,**,**,**,**,27.45,57100,17.6,15.43,17.53,27.77,37.35,42.45,32090,36460,57770,77680,88290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3021,Motion Picture Projectionists,,120,35.9,0.152,2.19,10.56,21970,10.4,7.73,8.36,9.48,12.47,15.58,16080,17380,19730,25930,32410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,360,23,0.453,0.55,9.13,19000,5,7.62,8.06,8.8,10.11,11.59,15850,16770,18300,21030,24120,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3091,Amusement and Recreation Attendants,,680,19.4,0.86,0.44,8.89,18500,2.1,7.59,7.97,8.6,9.24,11.38,15790,16580,17890,19210,23670,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,80,26.4,0.103,0.72,10.27,21350,6.1,7.69,8.2,9.03,10.99,15.41,16000,17050,18790,22850,32050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-3099,"Entertainment Attendants and Related Workers, All Other",,130,39.3,0.166,0.95,12.52,26040,4.5,9.19,10.1,11.31,15.66,17.54,19110,21010,23530,32570,36470,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-4021,Funeral Attendants,,**,**,**,**,10.55,21940,5.4,8.09,9.17,10.52,12.12,13.7,16820,19080,21870,25200,28490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,160,33.9,0.202,0.87,25.8,53660,15.7,15.12,18.7,22.29,26.28,28.56,31450,38900,46370,54670,59400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,2410,24.4,3.059,1.1,10.68,22210,5.2,7.76,8.4,9.61,12.21,15.95,16140,17460,19990,25390,33170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-5092,Manicurists and Pedicurists,,**,**,**,**,10.23,21290,9.3,7.75,8.36,9.35,11.93,14.23,16130,17390,19460,24820,29600,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-5094,Skincare Specialists,,260,24.1,0.328,1.34,14.83,30850,9.2,8.64,10.88,14.24,19.01,21.76,17970,22620,29610,39550,45270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-6011,Baggage Porters and Bellhops,,140,23.9,0.179,0.52,9.47,19700,4,7.67,8.14,8.93,10.59,12.98,15950,16930,18570,22040,27010,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-6012,Concierges,,130,23.9,0.167,0.95,11.3,23500,5.3,8.08,9.2,10.77,13,15.02,16810,19130,22410,27040,31240,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-7011,Tour Guides and Escorts,,80,32.2,0.101,0.42,9.51,19790,5.9,7.66,8.11,8.85,10.04,13.88,15940,16870,18410,20870,28870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9011,Childcare Workers,,4130,15.4,5.236,1.06,10.41,21650,2.2,7.96,8.9,10.2,11.31,13.6,16560,18510,21230,23520,28280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9021,Personal Care Aides,,4280,18.7,5.437,0.85,9.08,18880,2,7.6,8.04,8.78,10.01,11.61,15810,16730,18250,20830,24150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9031,Fitness Trainers and Aerobics Instructors,,2070,17.9,2.63,1.46,20.59,42820,6.9,8.43,10.62,17.89,27.92,36.04,17520,22090,37210,58070,74960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9032,Recreation Workers,,1080,18.3,1.369,0.58,11.45,23820,4.1,7.86,8.63,10.65,13.83,16.82,16350,17950,22150,28760,34990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9041,Residential Advisors,,770,12.4,0.976,1.64,12.49,25980,2.9,9.07,10.54,12.32,14.01,16.49,18870,21930,25640,29140,34300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9099,"Personal Care and Service Workers, All Other",,**,**,**,**,10.04,20880,10.1,7.68,8.15,8.94,11.28,14.14,15970,16950,18590,23450,29410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-0000,Sales and Related Occupations,major,90690,1.9,115.107,1.08,19.47,40500,2.5,8.11,9.16,12.71,22.8,38.69,16860,19050,26440,47420,80480,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-1011,First-Line Supervisors of Retail Sales Workers,,8070,5.6,10.239,1.1,19.65,40880,2.6,10.17,12.88,16.97,23.09,31.72,21150,26780,35290,48030,65980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-1012,First-Line Supervisors of Non-Retail Sales Workers,,1980,6.7,2.508,1.37,43.11,89660,3.2,18.99,26.68,36.05,56.11,75.18,39500,55490,74990,116720,156380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2011,Cashiers,,18880,4.5,23.966,0.93,9.71,20200,1.7,7.74,8.25,9.09,10.79,13.2,16100,17150,18910,22450,27470,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2021,Counter and Rental Clerks,,2760,12.1,3.505,1.07,14.82,30840,6.5,8.06,9.11,11.38,17.14,27.57,16770,18960,23670,35660,57350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2022,Parts Salespersons,,950,14.6,1.203,0.74,20.19,41990,7.3,10.24,12.18,17.54,24.45,34.81,21300,25330,36490,50850,72400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2031,Retail Salespersons,,28490,4,36.159,1.09,12.19,25340,2.5,7.88,8.59,10.05,12.94,18.72,16390,17870,20910,26920,38930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3011,Advertising Sales Agents,,760,13.7,0.965,0.86,23.13,48120,7.7,8.96,12.64,19.25,29.44,39.36,18640,26300,40040,61230,81870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3021,Insurance Sales Agents,,2080,12.8,2.64,1.05,32.29,67170,8.3,12.81,15.14,25.13,34.63,65.73,26640,31490,52270,72030,136720,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3031,"Securities, Commodities, and Financial Services Sales Agents",,1820,10.7,2.308,0.96,29.64,61640,7.7,13.39,15.82,18.87,35.93,59.36,27840,32900,39250,74740,123460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3041,Travel Agents,,290,15.8,0.373,0.71,16.71,34750,6.7,11.71,12.83,14.69,18.74,24.04,24350,26690,30560,38980,50010,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3099,"Sales Representatives, Services, All Other",,4280,8.1,5.429,1.17,27.71,57640,4.5,11.75,15.38,22.18,34.09,48.4,24450,31990,46140,70910,100660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,5830,7.3,7.394,2.53,39.52,82210,10.7,17.75,23.18,32.47,47.87,71.72,36930,48210,67540,99570,149170,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,8480,6.1,10.769,0.99,33.93,70570,3.3,13.19,17.9,27.91,39.53,62.51,27430,37230,58050,82230,130020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9011,Demonstrators and Product Promoters,,500,36.3,0.633,1.12,12.78,26580,12.8,7.96,8.66,10.19,14.39,21.18,16560,18020,21200,29920,44060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9021,Real Estate Brokers,,490,21.4,0.625,2.1,45.04,93680,22.5,15.73,17.48,27.06,66.63,#,32720,36360,56290,138600,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9022,Real Estate Sales Agents,,1290,15,1.636,1.33,24.08,50080,9.2,10.37,12.82,19.85,28.9,49.66,21570,26660,41280,60110,103280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9031,Sales Engineers,,800,16.8,1.011,1.98,49.94,103880,6,29.18,35.14,49.1,63.35,71.47,60690,73100,102120,131770,148660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9041,Telemarketers,,1720,25,2.188,1.09,15.46,32150,8.3,8.38,9.73,12.36,20.42,25.74,17430,20230,25720,42470,53540,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9799,"Sales and Related Workers, All Other*",,1160,14.2,1.477,1.1,20,41610,4.9,10.02,13.38,17.14,26.37,34.55,20840,27830,35650,54860,71860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-0000,Office and Administrative Support Occupations,major,141970,2.6,180.197,1.08,17.2,35780,0.7,9.7,12.27,15.82,20.78,26.69,20180,25530,32910,43220,55520,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-1011,First-Line Supervisors of Office and Administrative Support Workers,,9880,3.3,12.54,1.18,27.41,57000,1.9,15.5,19.63,25.97,33.96,40.94,32240,40820,54020,70630,85150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-2011,"Switchboard Operators, Including Answering Service",,780,13.2,0.984,0.95,12.8,26620,3.9,8.57,10.44,12.79,14.72,17.42,17830,21720,26600,30620,36230,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3011,Bill and Account Collectors,,2160,10.4,2.745,0.9,14.3,29740,2.4,9.26,11.58,13.82,16.81,19.6,19260,24090,28740,34970,40760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3021,Billing and Posting Clerks,,2230,8.7,2.828,0.75,17.26,35900,3.9,11.46,13.94,16.4,18.58,25.82,23840,28990,34120,38650,53710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,9490,3.6,12.049,0.94,18.23,37920,1.1,11.17,13.99,17.5,21.81,26.45,23230,29100,36390,45370,55020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3051,Payroll and Timekeeping Clerks,,910,8.3,1.16,0.84,17.7,36810,1.8,11.53,14.42,17.81,21.17,23.38,23980,30000,37050,44040,48630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3061,Procurement Clerks,,280,15.9,0.355,0.65,17.87,37160,4.5,8.66,13.26,19,22.39,25.8,18020,27580,39520,46560,53660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3071,Tellers,,2340,8,2.967,0.7,12.27,25510,1.8,9.64,10.42,11.72,13.83,16.12,20050,21660,24370,28760,33530,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4011,Brokerage Clerks,,210,18.4,0.261,0.55,22.68,47180,8.5,14.7,16.35,19.23,24.57,35.66,30580,34020,40000,51110,74180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4021,Correspondence Clerks,,40,19.1,0.052,0.77,15.14,31500,5.2,11.95,12.8,14.21,17.38,20.63,24850,26620,29550,36150,42920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4031,"Court, Municipal, and License Clerks",,470,7.1,0.594,0.63,15.37,31970,1.5,12.62,13.45,15.16,17.01,18.61,26240,27980,31540,35370,38710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4041,"Credit Authorizers, Checkers, and Clerks",,260,23.8,0.335,0.84,13.98,29080,8,8.29,9.78,12.94,16.6,20.97,17250,20340,26920,34520,43620,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4051,Customer Service Representatives,,18310,6.5,23.243,1.35,15.86,32990,1.8,9.71,11.88,14.63,18.43,23,20190,24710,30420,38330,47830,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4061,"Eligibility Interviewers, Government Programs",,1020,1.1,1.29,1.37,20.75,43160,2.9,15.06,16.79,20.66,24.78,26.84,31320,34920,42960,51550,55830,,
