PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock, TX",39-1021,First-Line Supervisors of Personal Service Workers,,830,15.5,1.094,1.055,17.89,37220,3.9,10.72,12.79,17.41,21.46,26.09,22300,26610,36220,44630,54260,,
TX,12420,"Austin-Round Rock, TX",39-2011,Animal Trainers,,**,**,**,**,13.63,28350,5,9.94,11.61,13.68,15.76,17.58,20680,24140,28450,32790,36580,,
TX,12420,"Austin-Round Rock, TX",39-2021,Nonfarm Animal Caretakers,,990,19.2,1.301,1.224,9.38,19510,2.6,7.63,8.11,8.93,10.19,12.58,15870,16860,18570,21200,26170,,
TX,12420,"Austin-Round Rock, TX",39-3019,"Gaming Service Workers, All Other",,**,**,**,**,29.18,60700,13.5,15.82,22.97,30.13,38.13,42.4,32910,47780,62670,79310,88200,,
TX,12420,"Austin-Round Rock, TX",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,400,24.1,0.532,0.631,8.94,18600,4.8,7.41,7.61,8.36,9.94,11.34,15410,15830,17380,20680,23600,,
TX,12420,"Austin-Round Rock, TX",39-3091,Amusement and Recreation Attendants,,930,16.9,1.221,0.609,8.51,17700,2,7.4,7.6,8,8.98,10.47,15400,15800,16650,18680,21780,,
TX,12420,"Austin-Round Rock, TX",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,70,19.6,0.097,0.713,9.54,19850,4.3,7.57,8.03,8.91,10.71,12.35,15750,16710,18530,22280,25680,,
TX,12420,"Austin-Round Rock, TX",39-3099,"Entertainment Attendants and Related Workers, All Other",,270,22,0.35,1.224,11.01,22890,4.7,7.88,8.72,9.94,11.94,16.81,16390,18140,20670,24840,34960,,
TX,12420,"Austin-Round Rock, TX",39-4021,Funeral Attendants,,80,39.2,0.105,0.448,10.99,22860,6.4,7.92,8.91,11.18,13.25,14.25,16480,18540,23260,27550,29650,,
TX,12420,"Austin-Round Rock, TX",39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,120,46.6,0.162,0.755,26.21,54520,14.8,14.5,21.06,26.05,33.33,37.73,30160,43810,54180,69320,78470,,
TX,12420,"Austin-Round Rock, TX",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,2150,17.8,2.829,1.029,12.94,26910,9.7,7.86,8.75,10.79,14.26,19.85,16340,18200,22450,29660,41280,,
TX,12420,"Austin-Round Rock, TX",39-5092,Manicurists and Pedicurists,,**,**,**,**,8.79,18280,4.8,7.49,7.81,8.49,9.19,10.9,15580,16250,17660,19120,22670,,
TX,12420,"Austin-Round Rock, TX",39-5093,Shampooers,,**,**,**,**,12.68,26380,11.5,8.19,9.78,13.76,14.91,15.59,17030,20340,28630,31010,32430,,
TX,12420,"Austin-Round Rock, TX",39-5094,Skincare Specialists,,150,44.5,0.203,0.853,16.54,34400,6.5,10.9,13.13,16.7,19.81,21.94,22670,27310,34730,41200,45640,,
TX,12420,"Austin-Round Rock, TX",39-6011,Baggage Porters and Bellhops,,150,23.6,0.203,0.577,9.14,19000,4.9,7.46,7.74,8.61,9.97,12.18,15530,16110,17900,20740,25330,,
TX,12420,"Austin-Round Rock, TX",39-6012,Concierges,,100,33.8,0.132,0.854,11.23,23360,5.5,8.15,9.21,10.92,12.44,14.43,16950,19160,22710,25880,30010,,
TX,12420,"Austin-Round Rock, TX",39-7011,Tour Guides and Escorts,,90,22.7,0.125,0.535,9.87,20530,4.9,7.89,8.34,9.1,10.47,13.2,16400,17350,18940,21770,27460,,
TX,12420,"Austin-Round Rock, TX",39-9011,Childcare Workers,,4010,13.5,5.275,1.097,10.35,21530,2.2,7.75,8.55,9.89,11.47,13.98,16120,17790,20570,23850,29090,,
TX,12420,"Austin-Round Rock, TX",39-9021,Personal Care Aides,,2260,9,2.968,0.55,8.8,18300,3.2,7.46,7.75,8.52,9.62,11.15,15520,16110,17720,20010,23200,,
TX,12420,"Austin-Round Rock, TX",39-9031,Fitness Trainers and Aerobics Instructors,,2360,12.5,3.108,1.752,18.15,37750,6.1,7.92,9.42,17.71,24.45,31.11,16480,19590,36840,50850,64700,,
TX,12420,"Austin-Round Rock, TX",39-9032,Recreation Workers,,1270,19.7,1.665,0.721,10.6,22040,5.1,7.78,8.35,9.3,12.5,15.2,16190,17370,19350,26010,31620,,
TX,12420,"Austin-Round Rock, TX",39-9041,Residential Advisors,,690,12.3,0.902,1.747,12.56,26130,3.3,8.76,10.42,12.46,14.31,17.04,18210,21680,25920,29760,35440,,
TX,12420,"Austin-Round Rock, TX",39-9099,"Personal Care and Service Workers, All Other",,**,**,**,**,9.59,19960,9.4,7.53,7.91,8.65,9.79,13.74,15650,16450,17980,20360,28570,,
TX,12420,"Austin-Round Rock, TX",41-0000,Sales and Related Occupations,major,86330,2,113.602,1.074,18.38,38240,2.3,7.78,8.84,12,20.38,37.03,16190,18390,24960,42390,77020,,
TX,12420,"Austin-Round Rock, TX",41-1011,First-Line Supervisors of Retail Sales Workers,,7800,5.9,10.261,1.113,19.02,39560,2.7,10.1,12.93,16.69,22.06,29.46,21000,26890,34720,45890,61280,,
TX,12420,"Austin-Round Rock, TX",41-1012,First-Line Supervisors of Non-Retail Sales Workers,,2010,6.9,2.648,1.378,40.49,84230,3.5,17.78,25.68,34.33,50.93,71.11,36980,53420,71410,105930,147900,,
TX,12420,"Austin-Round Rock, TX",41-2011,Cashiers,,19660,5,25.877,0.981,9.45,19650,2.2,7.55,8.01,8.86,10.33,12.74,15710,16660,18440,21480,26490,,
TX,12420,"Austin-Round Rock, TX",41-2012,Gaming Change Persons and Booth Cashiers,,**,**,**,**,36.81,76570,23.4,11.35,16.77,41.42,51.63,60.4,23600,34870,86150,107390,125630,,
TX,12420,"Austin-Round Rock, TX",41-2021,Counter and Rental Clerks,,1930,11.8,2.534,0.777,16.82,35000,10.1,8.02,9.23,11.81,23.47,34.91,16690,19190,24560,48830,72620,,
TX,12420,"Austin-Round Rock, TX",41-2022,Parts Salespersons,,870,10.4,1.148,0.724,19.41,40370,8.7,8.84,11.14,17.15,24.85,34.16,18390,23160,35670,51690,71060,,
TX,12420,"Austin-Round Rock, TX",41-2031,Retail Salespersons,,26960,3.6,35.477,1.085,11.91,24780,3.1,7.57,8.2,9.52,12.46,18.3,15750,17060,19790,25910,38060,,
TX,12420,"Austin-Round Rock, TX",41-3011,Advertising Sales Agents,,780,16.4,1.03,0.902,23.16,48170,7.4,10.47,13.31,18.16,28.68,43.77,21780,27690,37770,59660,91040,,
TX,12420,"Austin-Round Rock, TX",41-3021,Insurance Sales Agents,,1890,10.1,2.488,0.992,29.56,61480,11.4,12.4,14.02,18.41,28.61,70.97,25790,29170,38300,59510,147620,,
TX,12420,"Austin-Round Rock, TX",41-3031,"Securities, Commodities, and Financial Services Sales Agents",,2010,11,2.651,1.219,28.79,59890,7.9,12.92,15.72,19.89,35.79,54.16,26870,32700,41360,74450,112650,,
TX,12420,"Austin-Round Rock, TX",41-3041,Travel Agents,,320,18.9,0.417,0.747,15.75,32750,4.6,11.69,13.07,15.42,17.93,20.03,24310,27180,32070,37300,41660,,
TX,12420,"Austin-Round Rock, TX",41-3099,"Sales Representatives, Services, All Other",,3150,13.2,4.149,0.992,23.85,49610,5,11.65,14.57,19.58,28.41,43.04,24220,30300,40730,59090,89510,,
TX,12420,"Austin-Round Rock, TX",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,5850,7.1,7.7,2.568,33.15,68950,12.9,11.72,16.03,24.6,43.52,67.85,24370,33350,51170,90530,141140,,
TX,12420,"Austin-Round Rock, TX",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,7620,5.9,10.028,0.932,34.14,71010,3.9,13.23,17.82,26.76,39.82,63.13,27510,37050,55670,82820,131300,,
TX,12420,"Austin-Round Rock, TX",41-9011,Demonstrators and Product Promoters,,550,26.9,0.729,1.222,11.43,23770,7.4,7.89,8.58,9.97,13.08,18.44,16420,17840,20740,27200,38360,,
TX,12420,"Austin-Round Rock, TX",41-9021,Real Estate Brokers,,230,13.6,0.304,0.938,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock, TX",41-9022,Real Estate Sales Agents,,1300,11.5,1.712,1.415,26.54,55210,8.8,11.08,12.92,18.06,33.74,56.79,23050,26870,37570,70180,118120,,
TX,12420,"Austin-Round Rock, TX",41-9031,Sales Engineers,,670,19.1,0.879,1.691,46.98,97720,7.3,25.15,32.97,44.41,59.87,69.75,52310,68570,92370,124530,145080,,
TX,12420,"Austin-Round Rock, TX",41-9041,Telemarketers,,1700,24.1,2.232,0.982,15.16,31520,7.8,8.26,9.55,11.87,19.16,26.34,17170,19870,24690,39850,54790,,
TX,12420,"Austin-Round Rock, TX",41-9799,"Sales and Related Workers, All Other*",,940,15.8,1.232,1.035,18.64,38780,7.9,9.41,12.65,16.2,23.88,32.44,19580,26310,33690,49660,67480,,
TX,12420,"Austin-Round Rock, TX",43-0000,Office and Administrative Support Occupations,major,139880,2.3,184.068,1.088,16.92,35200,0.7,9.56,12.1,15.54,20.31,26.24,19890,25170,32320,42250,54570,,
TX,12420,"Austin-Round Rock, TX",43-1011,First-Line Supervisors of Office and Administrative Support Workers,,9750,3.4,12.836,1.2,27.04,56250,2,15.02,19.2,25.52,33.44,41.08,31240,39930,53090,69560,85450,,
TX,12420,"Austin-Round Rock, TX",43-2011,"Switchboard Operators, Including Answering Service",,790,17.3,1.035,0.952,13.21,27480,3.7,9.28,10.98,13.1,15.25,17.59,19310,22830,27240,31710,36590,,
TX,12420,"Austin-Round Rock, TX",43-2021,Telephone Operators,,**,**,**,**,13.94,28990,3.5,8.3,9.98,13.12,16.89,22.36,17260,20770,27290,35140,46510,,
TX,12420,"Austin-Round Rock, TX",43-3011,Bill and Account Collectors,,2260,17.6,2.969,0.943,13.72,28530,3,8.53,10.15,13.23,16.36,19.6,17750,21120,27520,34020,40770,,
TX,12420,"Austin-Round Rock, TX",43-3021,Billing and Posting Clerks,,2020,10.7,2.652,0.697,16.14,33570,1.6,11.14,13.56,16.05,18.15,21.39,23160,28210,33380,37760,44480,,
TX,12420,"Austin-Round Rock, TX",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,9420,3.4,12.391,0.94,18.26,37990,1.1,11.78,14.03,17.55,21.67,26.29,24500,29180,36490,45070,54680,,
TX,12420,"Austin-Round Rock, TX",43-3051,Payroll and Timekeeping Clerks,,920,10.9,1.209,0.852,16.46,34230,2.1,9.95,13.14,16.26,19.76,22.8,20700,27330,33810,41100,47430,,
TX,12420,"Austin-Round Rock, TX",43-3061,Procurement Clerks,,300,15.8,0.401,0.692,16.78,34910,3.5,9.06,12.75,16.78,20.47,23.94,18830,26520,34900,42580,49790,,
TX,12420,"Austin-Round Rock, TX",43-3071,Tellers,,2470,11.7,3.255,0.744,12.07,25100,1.7,9.54,10.4,11.67,13.71,15.5,19840,21630,24270,28520,32240,,
TX,12420,"Austin-Round Rock, TX",43-4011,Brokerage Clerks,,260,18.2,0.336,0.741,22.75,47330,8.4,13.38,16.14,20.45,25.82,34.55,27830,33580,42530,53710,71860,,
TX,12420,"Austin-Round Rock, TX",43-4021,Correspondence Clerks,,**,**,**,**,16.11,33520,5.3,11.7,13.12,15.66,18.86,21.37,24330,27290,32570,39230,44450,,
TX,12420,"Austin-Round Rock, TX",43-4031,"Court, Municipal, and License Clerks",,420,7.8,0.557,0.573,15.6,32440,1.3,12.37,13.59,15.44,17.37,18.69,25730,28270,32120,36130,38880,,
TX,12420,"Austin-Round Rock, TX",43-4041,"Credit Authorizers, Checkers, and Clerks",,220,21.4,0.293,0.693,13.92,28950,9.1,8.27,9.98,12.84,15.15,20.43,17190,20750,26710,31510,42500,,
TX,12420,"Austin-Round Rock, TX",43-4051,Customer Service Representatives,,17520,6,23.052,1.365,15.58,32410,1.8,9.04,11.78,14.78,18.32,22.57,18800,24500,30740,38100,46950,,
TX,12420,"Austin-Round Rock, TX",43-4061,"Eligibility Interviewers, Government Programs",,1000,1.1,1.318,1.409,20.38,42400,2.9,15.05,16.78,19.95,24.78,26.84,31310,34910,41510,51550,55830,,
TX,12420,"Austin-Round Rock, TX",43-4071,File Clerks,,1110,18.4,1.463,1.063,11.77,24470,3,8.04,9.11,11.51,13.67,15.8,16720,18950,23940,28430,32860,,
TX,12420,"Austin-Round Rock, TX",43-4081,"Hotel, Motel, and Resort Desk Clerks",,1140,8.9,1.506,0.86,9.96,20710,4.4,7.89,8.56,9.8,11.26,12.63,16410,17800,20380,23410,26270,,
TX,12420,"Austin-Round Rock, TX",43-4111,"Interviewers, Except Eligibility and Loan",,1320,9.9,1.732,1.075,14.16,29440,4.6,9.32,11.19,14,16.83,18.85,19390,23270,29120,35000,39220,,
TX,12420,"Austin-Round Rock, TX",43-4121,"Library Assistants, Clerical",,680,17.3,0.899,1.037,14.19,29510,3.3,10.06,12.02,13.79,16.43,18.91,20920,25000,28670,34170,39320,,
TX,12420,"Austin-Round Rock, TX",43-4131,Loan Interviewers and Clerks,,870,27.9,1.143,0.8,17.87,37160,2.1,12.25,14.9,17.6,20.66,23.08,25490,31000,36600,42970,48020,,
TX,12420,"Austin-Round Rock, TX",43-4141,New Accounts Clerks,,220,26.3,0.285,0.539,14.92,31040,2.9,11.49,12.93,14.84,16.91,18.32,23890,26890,30870,35170,38100,,
TX,12420,"Austin-Round Rock, TX",43-4151,Order Clerks,,780,14.3,1.02,0.613,13.83,28770,3.5,8.5,10.26,12.95,17.38,20.76,17670,21350,26940,36150,43170,,
TX,12420,"Austin-Round Rock, TX",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",,680,6,0.897,0.76,17.87,37170,2.1,11.73,14.36,17.51,20.7,24.71,24410,29880,36420,43050,51400,,
TX,12420,"Austin-Round Rock, TX",43-4171,Receptionists and Information Clerks,,4720,8.2,6.213,0.792,12.4,25790,2.1,8.38,10.04,11.89,14.16,17.07,17420,20880,24740,29450,35510,,
TX,12420,"Austin-Round Rock, TX",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,,360,14.5,0.47,0.493,17.03,35420,3.4,11.03,13.67,17.64,20.06,22.34,22950,28420,36690,41710,46480,,
TX,12420,"Austin-Round Rock, TX",43-4199,"Information and Record Clerks, All Other",,1270,2.1,1.667,1.057,16.39,34080,2.1,11.98,13.46,15.7,18.98,21.81,24920,28000,32650,39470,45370,,
TX,12420,"Austin-Round Rock, TX",43-5011,Cargo and Freight Agents,,410,21,0.539,0.842,17.59,36590,6.3,10.57,13.23,17,22.05,25.51,21990,27520,35370,45860,53060,,
TX,12420,"Austin-Round Rock, TX",43-5021,Couriers and Messengers,,440,39.8,0.576,0.855,10.2,21210,5.4,7.63,8.18,9.16,12.15,14.31,15870,17010,19050,25270,29770,,
TX,12420,"Austin-Round Rock, TX",43-5031,"Police, Fire, and Ambulance Dispatchers",,610,21.5,0.801,1.042,17.07,35500,3.5,13.35,15.32,16.97,18.63,21.51,27780,31870,35290,38750,44740,,
TX,12420,"Austin-Round Rock, TX",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",,850,13.4,1.124,0.791,17.38,36150,3.8,9.59,11.9,15.86,23.26,27.46,19940,24760,32990,48390,57130,,
TX,12420,"Austin-Round Rock, TX",43-5041,"Meter Readers, Utilities",,140,27.7,0.182,0.576,15.52,32290,4.1,10.52,12.3,14.84,17.76,21.4,21890,25580,30860,36950,44500,,
TX,12420,"Austin-Round Rock, TX",43-5051,Postal Service Clerks,,300,0,0.388,0.733,25.59,53220,3.5,25.52,25.52,25.53,26.09,26.55,53080,53090,53100,54260,55230,,
TX,12420,"Austin-Round Rock, TX",43-5052,Postal Service Mail Carriers,,1480,0,1.942,0.759,24.38,50710,2.8,18.51,21.97,25.89,26.26,27.32,38490,45700,53860,54620,56820,,
TX,12420,"Austin-Round Rock, TX",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,630,0.9,0.831,0.725,23.91,49740,4.6,20.76,24.73,25.52,25.53,26.08,43180,51440,53090,53100,54250,,
TX,12420,"Austin-Round Rock, TX",43-5061,"Production, Planning, and Expediting Clerks",,1990,14.7,2.618,1.25,18.17,37800,4,10.6,12.76,16.83,21.59,26.56,22040,26540,35000,44910,55250,,
TX,12420,"Austin-Round Rock, TX",43-5071,"Shipping, Receiving, and Traffic Clerks",,4160,15,5.471,1.011,13.6,28300,1.4,8.77,10.96,13.37,16.02,18.14,18240,22790,27800,33330,37720,,
TX,12420,"Austin-Round Rock, TX",43-5081,Stock Clerks and Order Fillers,,7680,5,10.107,0.715,11.65,24240,2,7.82,8.82,11.03,13.86,16.67,16270,18350,22950,28820,34670,,
TX,12420,"Austin-Round Rock, TX",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,390,9.3,0.51,0.975,13.82,28740,2.7,9.97,11.18,13.32,15.28,18.5,20740,23250,27700,31780,38470,,
TX,12420,"Austin-Round Rock, TX",43-6011,Executive Secretaries and Executive Administrative Assistants,,12180,3.8,16.03,1.8,23.65,49180,1.9,15.45,18.84,22.86,28,33.86,32140,39190,47540,58230,70430,,
TX,12420,"Austin-Round Rock, TX",43-6012,Legal Secretaries,,1380,16.5,1.814,1.008,20.54,42730,4.2,13.45,15.71,20.4,24.55,28.65,27980,32670,42440,51070,59580,,
TX,12420,"Austin-Round Rock, TX",43-6013,Medical Secretaries,,2630,12.6,3.465,0.89,16.25,33810,2.5,11.72,13.67,16.12,18.61,21.76,24380,28420,33530,38700,45250,,
TX,12420,"Austin-Round Rock, TX",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,14270,5.8,18.782,1.297,15.07,31340,1.2,10.36,12.53,14.8,17.49,20.46,21560,26070,30790,36380,42560,,
TX,12420,"Austin-Round Rock, TX",43-9011,Computer Operators,,270,13.4,0.358,0.552,17.54,36480,3.4,12,13.32,15.7,20.58,27.38,24960,27700,32660,42810,56940,,
TX,12420,"Austin-Round Rock, TX",43-9021,Data Entry Keyers,,1690,12.2,2.219,1.285,13.04,27120,1.9,8.96,10.85,13.07,15.1,17.42,18630,22570,27170,31410,36230,,
TX,12420,"Austin-Round Rock, TX",43-9022,Word Processors and Typists,,170,33.1,0.224,0.281,14.77,30710,3.1,10.63,12.09,13.98,17.08,20.69,22100,25150,29080,35520,43040,,
TX,12420,"Austin-Round Rock, TX",43-9031,Desktop Publishers,,70,31.1,0.092,0.583,19.08,39690,3.2,14.72,16.04,18.34,21.74,25.93,30610,33360,38150,45220,53930,,
TX,12420,"Austin-Round Rock, TX",43-9041,Insurance Claims and Policy Processing Clerks,,1320,22.1,1.735,0.952,17.72,36870,2.6,12.49,14.08,16.62,19.69,22.83,25990,29290,34580,40960,47500,,
TX,12420,"Austin-Round Rock, TX",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,880,9.5,1.158,1.227,13.38,27820,2.9,9.79,11.99,13.45,14.81,17.22,20350,24930,27980,30810,35830,,
TX,12420,"Austin-Round Rock, TX",43-9061,"Office Clerks, General",,22950,13.5,30.199,1.376,15.11,31430,2.9,9.19,11.13,14.24,18.59,22.19,19110,23140,29620,38670,46150,,
TX,12420,"Austin-Round Rock, TX",43-9071,"Office Machine Operators, Except Computer",,420,21.4,0.555,1.06,14.36,29860,3.2,10.13,11.3,13.83,16.78,19.94,21080,23500,28770,34910,41480,,
TX,12420,"Austin-Round Rock, TX",43-9081,Proofreaders and Copy Markers,,30,31.5,0.045,0.448,16.03,33330,7.6,11.42,13.12,15.39,19.73,22.24,23750,27280,32020,41040,46260,,
TX,12420,"Austin-Round Rock, TX",43-9111,Statistical Assistants,,390,6.3,0.51,4.185,23.24,48330,3.5,15.69,18.21,21.8,26.67,33.05,32630,37880,45340,55460,68750,,
TX,12420,"Austin-Round Rock, TX",43-9799,"Office and Administrative Support Workers, All Other*",,**,**,**,**,19.12,39760,2.1,13,15.11,19.31,22.36,26.09,27030,31430,40150,46510,54270,,
TX,12420,"Austin-Round Rock, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,440,33.9,0.583,0.182,13.02,27090,3.8,8.12,10.37,13.11,14.93,17.16,16900,21570,27260,31040,35690,,
TX,12420,"Austin-Round Rock, TX",45-2011,Agricultural Inspectors,,**,**,**,**,14.75,30680,4.6,12,12.51,13.37,14.22,24.33,24960,26030,27800,29580,50610,,
TX,12420,"Austin-Round Rock, TX",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,290,47.4,0.385,0.214,12.47,25940,7.5,8.15,9.58,12.76,15.01,17.03,16950,19930,26530,31220,35420,,
TX,12420,"Austin-Round Rock, TX",47-0000,Construction and Extraction Occupations,major,29750,4.2,39.145,0.981,16.55,34420,1.6,9.66,11.91,15.08,19.88,25.84,20100,24780,31360,41350,53740,,
TX,12420,"Austin-Round Rock, TX",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,3120,7.7,4.107,1.1,25.12,52250,2.1,16.02,18.91,24.34,30.49,36.07,33320,39340,50630,63410,75030,,
TX,12420,"Austin-Round Rock, TX",47-2021,Brickmasons and Blockmasons,,180,34.7,0.24,0.445,19.54,40650,4.5,15.71,16.93,19.13,22.24,24.49,32690,35210,39790,46270,50940,,
TX,12420,"Austin-Round Rock, TX",47-2031,Carpenters,,2240,15.2,2.946,0.604,15.64,32530,4.5,10.37,12.54,14.92,17.6,21.78,21560,26080,31020,36620,45300,,
TX,12420,"Austin-Round Rock, TX",47-2041,Carpet Installers,,80,43.2,0.106,0.527,16.15,33590,8.3,10.68,12.82,16.08,19.23,21.99,22210,26670,33450,40000,45740,,
TX,12420,"Austin-Round Rock, TX",47-2044,Tile and Marble Setters,,**,**,**,**,14.58,30330,6.5,10.12,12.01,15.49,17.17,18.18,21050,24990,32220,35710,37820,,
TX,12420,"Austin-Round Rock, TX",47-2051,Cement Masons and Concrete Finishers,,970,17.4,1.276,1.151,15.09,31380,3.3,10.71,12.49,14.48,17.09,19.59,22280,25980,30130,35540,40740,,
TX,12420,"Austin-Round Rock, TX",47-2061,Construction Laborers,,6740,10.4,8.876,1.451,11.36,23640,1.9,7.91,9.29,11.08,13.19,15,16440,19330,23050,27430,31200,,
TX,12420,"Austin-Round Rock, TX",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",,300,38.4,0.396,0.971,13.31,27690,2.1,9.85,11.36,13.13,14.74,17.39,20500,23630,27310,30670,36180,,
TX,12420,"Austin-Round Rock, TX",47-2073,Operating Engineers and Other Construction Equipment Operators,,1790,11.3,2.351,0.893,16.05,33390,1.9,11.54,13.18,15.41,18.46,21.78,24000,27420,32050,38400,45310,,
TX,12420,"Austin-Round Rock, TX",47-2081,Drywall and Ceiling Tile Installers,,850,13.9,1.115,1.721,15.03,31260,2.8,11.32,12.81,15.04,17.21,18.81,23550,26650,31270,35800,39120,,
TX,12420,"Austin-Round Rock, TX",47-2111,Electricians,,3200,11.8,4.205,1.038,19.26,40060,3.4,12.51,15.35,18.4,23.33,27.27,26030,31930,38260,48540,56720,,
TX,12420,"Austin-Round Rock, TX",47-2121,Glaziers,,**,**,**,**,15.69,32640,2.9,12.58,14.2,15.89,17.37,18.26,26170,29540,33060,36140,37990,,
TX,12420,"Austin-Round Rock, TX",47-2132,"Insulation Workers, Mechanical",,**,**,**,**,14.91,31020,9.3,8.28,9.45,16.49,18.86,21.11,17230,19660,34290,39220,43910,,
TX,12420,"Austin-Round Rock, TX",47-2141,"Painters, Construction and Maintenance",,1120,10.7,1.469,0.983,13.87,28850,6.3,9.64,11.23,13.5,15.93,18.35,20060,23370,28090,33140,38170,,
TX,12420,"Austin-Round Rock, TX",47-2151,Pipelayers,,330,20,0.437,1.226,13.84,28790,3.1,10.24,11.61,13.59,15.64,18.14,21310,24160,28260,32540,37740,,
TX,12420,"Austin-Round Rock, TX",47-2152,"Plumbers, Pipefitters, and Steamfitters",,2360,16.7,3.103,1.099,20.7,43060,3.1,13.24,17.39,21.66,24.34,26.91,27540,36170,45060,50630,55960,,
TX,12420,"Austin-Round Rock, TX",47-2161,Plasterers and Stucco Masons,,300,30.2,0.395,1.9,15.62,32490,4.5,11.79,12.99,14.99,17.73,21.15,24510,27020,31180,36870,43990,,
TX,12420,"Austin-Round Rock, TX",47-2171,Reinforcing Iron and Rebar Workers,,300,33,0.392,2.544,15.06,31330,4.9,11.82,12.75,14.25,16.95,19.96,24590,26520,29640,35260,41510,,
TX,12420,"Austin-Round Rock, TX",47-2181,Roofers,,370,47.9,0.481,0.616,15.29,31810,8,9.82,12.19,15.32,17.81,21,20430,25350,31860,37050,43690,,
TX,12420,"Austin-Round Rock, TX",47-2211,Sheet Metal Workers,,690,23.3,0.911,0.88,17.3,35990,4.9,11.16,13.46,17.07,20.41,24.76,23220,27990,35510,42460,51500,,
TX,12420,"Austin-Round Rock, TX",47-2221,Structural Iron and Steel Workers,,310,41.3,0.413,0.898,17.53,36470,2.4,12.28,14.79,17.32,20.45,23.29,25550,30760,36030,42540,48440,,
TX,12420,"Austin-Round Rock, TX",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,150,23.2,0.199,0.812,11.59,24100,3,9.76,10.43,11.46,12.86,14.23,20300,21690,23840,26750,29600,,
TX,12420,"Austin-Round Rock, TX",47-3012,Helpers--Carpenters,,80,37.5,0.11,0.298,9.98,20760,4.4,7.55,7.94,8.98,12.06,13.85,15690,16520,18670,25090,28800,,
TX,12420,"Austin-Round Rock, TX",47-3013,Helpers--Electricians,,440,30.9,0.585,1.027,13.32,27710,3,10.56,12.06,13.42,14.7,15.66,21960,25080,27910,30580,32580,,
TX,12420,"Austin-Round Rock, TX",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,70,43.1,0.095,0.98,11.01,22890,8,8.19,9.53,11.18,12.87,13.89,17040,19820,23260,26780,28900,,
TX,12420,"Austin-Round Rock, TX",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,540,25.6,0.71,1.565,12.12,25210,2.4,8.78,10.46,12.17,13.84,15.47,18270,21760,25310,28800,32180,,
TX,12420,"Austin-Round Rock, TX",47-3019,"Helpers, Construction Trades, All Other",,**,**,**,**,10.87,22600,3.8,9.22,9.89,10.8,11.7,13.37,19180,20560,22460,24330,27820,,
TX,12420,"Austin-Round Rock, TX",47-4011,Construction and Building Inspectors,,660,14.4,0.865,1.232,26.42,54950,4.5,17.55,21.16,25.32,29.11,37.71,36500,44010,52670,60560,78430,,
TX,12420,"Austin-Round Rock, TX",47-4021,Elevator Installers and Repairers,,120,29.8,0.156,0.97,29.79,61950,5.5,17.41,25.48,31.26,34.96,39.61,36220,53000,65020,72710,82390,,
TX,12420,"Austin-Round Rock, TX",47-4041,Hazardous Materials Removal Workers,,**,**,**,**,17.89,37210,2.6,13.38,15.09,17.59,20.14,23.25,27840,31390,36590,41890,48360,,
TX,12420,"Austin-Round Rock, TX",47-4051,Highway Maintenance Workers,,190,3.6,0.246,0.219,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock, TX",47-4799,"Construction and Related Workers, All Other*",,390,42.2,0.515,1.553,14.07,29270,5.1,10.03,11.99,13.93,16.4,18.1,20860,24950,28970,34110,37640,,
TX,12420,"Austin-Round Rock, TX",47-5013,"Service Unit Operators, Oil, Gas, and Mining",,170,42.8,0.219,0.76,16.73,34800,4.2,11.81,14.4,16.6,18.78,21.75,24560,29960,34520,39070,45230,,
